,ID,User_ID,Problem_ID,Buggy_Line,Type,SubType,Line_ID,Repaired_Line
1258,8c98d608d4cf0d2c2da80008c4eabbe1,381,189,"printf(""%f"",(50*0.53+((float)n-50)*0.58));
",Function,Undefined,8,"printf(""%f"",(float)(50*0.53+(n-50)*0.58));
"
1259,a83f4c7f5b636be5ffd2658feb4764bb,381,196,"if (x>=0)
",Control,WrongOperator,4,"if (x>0)
"
1260,b98db27fce41d50cd5683c1b8807697c,381,214,,Expression,Undefined,5,"n=(n+1)/2;
"
1261,3e988ec3d784bb1d0729582bb375644e,381,218,"printf(""%f"",(50*0.53+(float)(n-50)*0.58));
",Function,Undefined,8,"printf(""%f"",(float)(50*0.53+(n-50)*0.58));
"
1262,4fdb472c3a59503afceddaf573ca5126,381,225,"b=b/5-0.00000001;
",Expression,Undefined,11,"b=b/5;
"
1263,e0bc1b3416bf63cabc4cb5bcbabc5594,381,246,"printf(""%d %d %d %d \n"",eng,spa,num,oth);
",Function,FormatStringMisuse,25,"printf(""%d %d %d %d"",eng,spa,num,oth);
"
1264,5d9c36358941070e27f7970fafa9f31b,381,249,"int fib[1000],infib[20000]={0},tf=0;
",Declaration,WrongArraySize,3,"int fib[10000],infib[20000]={0},tf=0;
"
1265,5d9c36358941070e27f7970fafa9f31b,381,249,"while (fib[k-1]<=10000)
",Control,Undefined,6,"while (fib[k]<=1000000)
"
1266,5d9c36358941070e27f7970fafa9f31b,381,249,,Control,ConditionMissing,9,"if (fib[k+1]<=20000)
"
1267,4b3586bb97426f756b4bb9a6313ee36a,381,272,"printf(""f(%.2lf)="",x);
",Function,FormatStringMisuse,6,"printf(""f(%.2lf) = "",x);
"
1268,cec4d2802eabc6615daab2e82c337398,381,297,,Function,FunctionMissing,34,"printf(""After sorted:\n"");
"
1269,4186e097b160c5c491057958e5f8a131,381,300,"double x[100],average=0,*max,*min;
",Declaration,WrongArraySize,4,"double x[10000],average=0,*max,*min;
"
1270,e526aa18ca25b62d6b671165494aa8f2,381,307,,Function,FunctionMissing,34,"printf(""After sorted:\n"");
"
1271,fbe0df3cf37fed9a7cc2cd6960483112,381,313,"printf(""int \n"");
",Function,FormatStringMisuse,33,"printf(""int\n"");
"
1272,c81e9a47b4c9f01a6381eee896ffaff3,381,333,,Control,ConditionMissing,24,"if (n==0) printf(""0"");
"
1273,525e126049ab386f010d70035b1d10ba,381,336,"s=(a+b+c)/2;
",Expression,Undefined,7,"s=1.0*(a+b+c)/2;
"
1274,5280f36cc2411e36f70a99ae6568249f,381,338,"printf(""(%d+%di) * (%d+%di) = %d +%di"",hh,mm,ss,n,sb,xb);
",Function,FormatStringMisuse,10,"printf(""(%d+%di) * (%d+%di) = %d + %di"",hh,mm,ss,n,sb,xb);
"
1275,f044dd7925158f3b1f9bbb719da8fb7d,381,340,"printf(""%.2lf, "",maxprice.price);
",Function,FormatStringMisuse,37,"printf(""%.2lf,"",maxprice.price);
"
1276,f044dd7925158f3b1f9bbb719da8fb7d,381,340,"printf(""%.2lf, "",minprice.price);
",Function,FormatStringMisuse,41,"printf(""%.2lf,"",minprice.price);
"
1277,7dd5e058b3143e096fdf8ffe5ded5245,381,342,"printf(""The count for faild (<60): %d\n"",failed);
",Function,FormatStringMisuse,28,"printf(""The count for failed (<60): %d\n"",failed);
"
1278,65123eb977d92902b29b13e9e2dd3ee0,381,345,"printf(""%.2lf, "",maxprice.price);
",Function,FormatStringMisuse,37,"printf(""%.2lf,"",maxprice.price);
"
1279,65123eb977d92902b29b13e9e2dd3ee0,381,345,"printf(""%.2lf, "",minprice.price);
",Function,FormatStringMisuse,41,"printf(""%.2lf,"",minprice.price);
"
1280,a0513bb7092518a8b916959eaf250b40,381,364,"for (int i=a+1;i<=left/n;i++)
",Control,Undefined,23,"for (int i=a+1;i<=left/(n-day);i++)
"
1281,caf9dbd05128cc1533d03d827446b964,381,384,"printf(""wront input!"");
",Function,FormatStringMisuse,16,"printf(""wrong input!"");
"
1282,1b79f72f5aed54505d071bead1ea8fb2,381,385,"s[i]=(char*)malloc(20*sizeof(char));
",Function,Undefined,23,"s[i]=(char*)malloc(200*sizeof(char));
"
1283,d7eca3bf3149ec17763dce728b997558,381,400,"char s[SIZE],out[SIZE];",Declaration,Undefined,25,"char s[200],out[200]={0};
"
1284,d9c5219187f7cd7d26cc707bb703a430,381,410,"if (i==1)printf(""%d"",CLL.find(m));
",Function,FormatStringMisuse,80,"if (i==1)printf(""%d "",CLL.find(m));
"
1285,d9c5219187f7cd7d26cc707bb703a430,381,410,"printf("" %d"",CLL.find(m));
",Function,FormatStringMisuse,82,"printf(""%d "",CLL.find(m));
"
1286,ef8c61ff3e74d54598a28a2417a2f8cf,381,411,"if (inborder(dx,dy)&&!vis[dx][dy])
",Control,ConditionMissing,52,"if (inborder(dx,dy)&&!vis[dx][dy]&&grid[dx][dy]<grid[x][y])
"
1287,7eb1c7b6324d63405029a4c4da4f011c,381,439,,Expression,Undefined,26,"now->prev=NULL;
"
1288,7eb1c7b6324d63405029a4c4da4f011c,381,439,"if (tmp) return tmp;
",Control,Undefined,61,"return tmp;
"
1289,8a244419145d2b74a0e8c6eead780bd5,382,155,"printf(""0%d:%d:%d"",hh,mm,ss);
",Function,FormatStringMisuse,32,"printf(""0%d:%d:0%d"",hh,mm,ss);
"
1290,8a244419145d2b74a0e8c6eead780bd5,382,155,"printf(""%d:%d:0%d"",hh,mm,ss);
",Function,FormatStringMisuse,48,"printf(""%d:%d:%d"",hh,mm,ss);
"
1291,d8441f1ce6c7fa993fe7baff1b962e22,382,188,"printf(""%d,%.1f\n"",g,h);
",Function,FormatStringMisuse,7,"printf(""%d %.1f\n"",g,h);
"
1292,6bd2900b626b835fbb456ae9c06afb67,382,265,"if(n==1&&n==2){
",Control,WrongOperator,18,"if(n==1||n==2){
"
1293,b05676681324dac7372c8ab1df8b32d8,382,272,"printf(""f(%.2f)=%.2f"",x,k);
",Function,FormatStringMisuse,11,"printf(""f(%.2f) = %.2f"",x,k);
"
1294,6c7a46edf5bf57814e00b042c453fb79,382,276,"if(a=1&&month>2){
",Control,WrongOperator,25,"if(a==1&&month>2){
"
1295,d4fe9bf08d1f28d985834596bc55e8f9,382,284,"printf(""%d"",a[i][0]);
",Function,FormatStringMisuse,16,"printf(""%d "",a[i][0]);
"
1296,bb8d1b84d3e7923803b90adafb702add,382,292,"int i,j,flag=0;
",Declaration,Undefined,16,"int i,flag=-1;
"
1297,736f2a662f96bc545c2e53211728ee41,382,294,"if(k==3){
",Control,Undefined,25,"if(k==m){
"
1298,f8f1535516176c1c0d6ca0f6f7cf459b,382,299,"else if (s==' '||s=='\n')
",Control,Undefined,10,"else if (s==' ')
"
1299,47302935c57c30acbf003e577189a0af,382,302,"int i,flag=0;
",Declaration,LiteralMisuse,16,"int i,flag=-1;
"
1300,67dd3f4dbc855b60adb710a608abe612,382,304,"if(k==3){
",Control,Undefined,25,"if(k==m){
"
1301,6a083d8151464e7195537b488d5730cc,382,308,"char *a;
",Declaration,Undefined,22,"char a[100];
"
1302,c800b9d0590d564c2c3f7e8141bc6a3a,382,315,"int sum=1;
",Declaration,DataTypeMisuse,11,"long long sum=1;
"
1303,f182f39eb7213065e0be8176e6c54caf,382,336,"s=(a+b+c)/2;
",Expression,Undefined,13,"s=(double)(a+b+c)/2;
"
1304,38a85f88255f1e55188d69e149ab287e,382,340,"books[i]=temp;
",Expression,Undefined,21,"temp=books[i];
"
1305,7984b0315338603b6910403252de164e,382,342,"printf(""The count for failed(<60): %d\n"",flag);
",Function,FormatStringMisuse,21,"printf(""The count for failed (<60): %d\n"",flag);
"
1306,e4736bc231cb2f84a537c77baa66c12d,382,345,"books[i]=temp;
",Expression,Undefined,21,"temp=books[i];
"
1307,3a1b3425324e46e6efbf6a2c4a7e0476,382,365,"if(dian[i].y==dian[j].y){
",Control,ConditionMissing,37,"if(dian[i].y==dian[j].y&&dian[i].x==dian[j].x){
"
1308,52c24ac6529d1e64a2d8b844599515b7,382,390,"strcpy(month[0].ch,""Januray"");
",Function,FormatStringMisuse,8,"strcpy(month[0].ch,""January"");
"
1309,9c2de6a70d68a557263ac3e5e23d73c0,382,416,"arr[t]=temp[t];
",Expression,WrongIndex,55,"arr[left]=temp[t];
"
1310,b58e3a9d24b7a34c9f67e36a58130267,382,433,"int i=n;
",Declaration,Undefined,43,"int i=n/2;
"
1311,7ab73abe292bcd980065b72c840788fd,383,155,"printf(""%d:%d:%d"",t1.xs,t1.fz,t1.mz);
",Function,FormatStringMisuse,25,"printf(""%02d:%02d:%02d"",t1.xs,t1.fz,t1.mz);
"
1312,10964516b5fdb4e3e8d68d57a581dc92,383,188,"printf(""%f %.1f"",e,Ave);
",Function,FormatStringMisuse,8,"printf(""%.0f %.1f"",e,Ave);
"
1313,f9de93100c0fa61aeb30a20b74b4b94e,383,195,"{if(n-1.5*m>0)
",Control,WrongOperator,5,"{if(n-1.5*m>=0)
"
1314,375edde3380eeb573fa973539f8f62c6,383,202,"printf(""%.2lf\n"",sum);
",Function,Undefined,12,
1315,78168aa949aeeb04abbe75469959b1d8,383,205,"{printf(""impossible"");
",Function,FormatStringMisuse,21,"{printf(""Impossible"");
"
1316,8356507d53113f9f9a940e4dfb7a5917,383,207,"do {sum=sum+(pow(x,i)*1.0/fact(i));
",Expression,Undefined,13,"do {sum=sum+(pow(x,i)/fact(i));
"
1317,8356507d53113f9f9a940e4dfb7a5917,383,207,"}while (pow(x,i)*1.0/fact(i)>=0.00001);
",Function,FunctionMissing,15,"}while (fabs(pow(x,i-1)/fact(i-1))>=0.00001);
"
1318,26f489f6a5596f21d9cb418ef4aa29d6,383,208,"double sum;
",Declaration,InitializationMissing,4,"double sum=0;
"
1319,c823eec86a2b9e8344d39d32418abbda,383,246,"{shuzi++;
",Expression,VariableMisuse,23,"{zimu++;
"
1320,45949410ba5dcdcb7869d7202546ca32,383,262,"{shuzi++;
",Expression,VariableMisuse,23,"{zimu++;
"
1321,663b3f5edb5aaab937a37069da065d06,383,272,"printf(""f(%.2f)=%.2f"",x,result);
",Function,FormatStringMisuse,11,"printf(""f(%.2f) = %.2f"",x,result);
"
1322,4657768edaceee0172106ecaeb44abd6,383,283,"for(int u=1;u<count;u++)
",Control,WrongOperator,10,"for(int u=1;u<=count;u++)
"
1323,fb4c6dc0314ce070d4427f9f3024e57c,383,285,"{if (a[comparehang+u*n]<=a[i+1+u*n])
",Control,WrongIndex,13,"{if (a[comparehang]<=a[i+1+u*n])
"
1324,e4e7e3d2553864239783d902a5861686,383,288,"for(int u=1;u<count;u++)
",Control,WrongOperator,10,"for(int u=1;u<=count;u++)
"
1325,cf13c6fb6c5437831ab12969eef20882,383,296,"char ch[1000+5];
",Declaration,WrongArraySize,5,"char ch[100+5];
"
1326,cf13c6fb6c5437831ab12969eef20882,383,296,,Expression,Undefined,16,"i--;
"
1327,c8fe07f4f286e3dfe267d0b59543d6ce,383,299,,Function,FunctionMissing,32,"printf (""%d %d %d %d %d"",daxie,xiaoxie,kongge,shuzi,qita);
"
1328,2cd0138c07e3418f7b4d608bb7d455e1,383,300,"int a[100+5];
",Declaration,WrongArraySize,4,"int a[10000+5];
"
1329,2c8a84025f14f982ab56dd5db3c355b9,383,302,"{i=i+1;
",Expression,Undefined,24,"{
"
1330,b31d2183efee2cd2e571ff7bbd9959ca,383,306,"char ch[1000+5];
",Declaration,WrongArraySize,5,"char ch[100+5];
"
1331,b31d2183efee2cd2e571ff7bbd9959ca,383,306,,Expression,Undefined,16,"i--;
"
1332,61852c8277a63dbfb5869040ef8e08c3,383,315,"{int sum=1;
",Declaration,DataTypeMisuse,2,"{long long  sum=1;
"
1333,61852c8277a63dbfb5869040ef8e08c3,383,315,"if (n>=1&&n<19)
",Control,Undefined,12,"if (n>=1&&n<=20)
"
1334,173693c1ae719721f27f9565c4fc4475,383,316,"if(u!=n-2)
",Control,Undefined,15,"if(i!=n-1)
"
1335,173693c1ae719721f27f9565c4fc4475,383,316,,Expression,Undefined,17,"u=u-1;
"
1336,173693c1ae719721f27f9565c4fc4475,383,316,,Expression,Undefined,20,"u=u-1;
"
1337,c6936f98dd740c6354d2035dc79a7ecb,383,319,"for (pos=pos-1;pos<=n-m+1;pos++)
",Control,VariableMisuse,13,"for (pos=pos-1;pos<=n-i+1;pos++)
"
1338,42ccfa5a92987c6884b4deb7b19a3d92,383,320,"{printf(""%d"",x);
",Function,FormatStringMisuse,15,"{printf(""%d "",x);
"
1339,1eb2dd6b96450bf80bec2fa4a3321fa7,383,328,"printf (""%.0lf %.0lf"",goal,sum);
",Function,FormatStringMisuse,25,"printf (""%.0lf\n%.0lf"",goal,sum);
"
1340,c024ac62bdaad569fb7ed0f6980ecd58,383,337,"{fenzhong=sec/60;
",Expression,Undefined,13,"{fenzhong=t1.mz/60;
"
1341,c024ac62bdaad569fb7ed0f6980ecd58,383,337,"{xiaoshi=fenzhong/60;
",Expression,Undefined,17,"{xiaoshi=t1.fz/60;
"
1342,c024ac62bdaad569fb7ed0f6980ecd58,383,337,"printf(""%d:%d:%d"",t1.xs,t1.fz,t1.mz);
",Function,FormatStringMisuse,25,"printf(""%02d:%02d:%02d"",t1.xs,t1.fz,t1.mz);
"
1343,9eed8878439368cad1bd7cb30929eb5c,383,345,,Function,FunctionMissing,11,"scanf(""\n"");
"
1344,9eed8878439368cad1bd7cb30929eb5c,383,345,,Function,FunctionMissing,17,"scanf(""\n"");
"
1345,69e715748299e4967e1f70a5dbed464a,383,348,"printf(""(%d+%di) * (%d+%di) = %d + %di"",c1.a,c1.b,c2.a,c2.b,(c1.a*c2.a-c1.b*c2.b),(c1.a*c2.b-c2.a*c1.b));
",Function,Undefined,8,"printf(""(%d+%di) * (%d+%di) = %d + %di"",c1.a,c1.b,c2.a,c2.b,(c1.a*c2.a-c1.b*c2.b),(c1.a*c2.b+c2.a*c1.b));
"
1346,f7706b63b7bbc11109cc5b68bbb7cffa,383,359,,Expression,Undefined,6,"n=n%26;
"
1347,ea0afa6719f5891af614479bfde43479,383,361,,Control,Undefined,15,"return 0;
"
1348,bb4cb2053d480479a97c520ad99c67f1,383,363,"scanf(""%lfl%lf%lf%lf"",&a1.a,&a1.b,&a2.a,&a2.b);
",Function,FormatStringMisuse,8,"scanf(""%lf%lf%lf%lf"",&a1.a,&a1.b,&a2.a,&a2.b);
"
1349,d2374e34e4a09ba57356e795c03db8a6,383,365,"struct xl a[50],d;
",Declaration,WrongArraySize,10,"struct xl a[500],d;
"
1350,cbd61a24c171808ddae47d411f528ad8,383,387,,Expression,Undefined,15,"*(str1+i+u)=0;
"
1351,d8adfb1b87d435b905222748e76d63f1,383,399,"scanf (""%d %d"",&score[i].xh,score[i].number);
",Function,Undefined,15,"scanf (""%d %d"",&score[i].xh,&score[i].number);
"
1352,b9590bf67e65fe4ad3f410e6a254bb7a,383,408,"cout<<change[i][j]<<"" ""<<endl;
",Function,Undefined,35,"cout<<change[i][j]<<endl;
"
1353,1821a296b8ebc923eea51815a17153c2,383,416,while(left<left)arr[left++]=temp[t++];,Control,Undefined,23,"while(left<=right)arr[left++]=temp[t++];
"
1354,817800a1a440ee2ef31c7a3a181dbbcf,383,422,"const int hash_size=10;
",Declaration,LiteralMisuse,3,"const int hash_size=100;
"
1355,54ee2157b7ed2eb5e1dc5dbe61dd932d,383,434,"for (int j=i;j<k-1;j++)
",Control,Undefined,65,"for (int j=0;j<k-1;j++)
"
1356,727af41194a8093e2ff20c6c9834a88b,383,440,,Control,Undefined,95,"return v;
"
1357,ee2870b130f7ed1acb349819ce0f0837,384,15,"if(m==0 &&n==0)
",Control,WrongOperator,53,"if(m==0 ||n==0)
"
1358,a790b64147e78c965e7ea0da244a2f0e,384,188,"printf(""%d %lf"",s,ave);
",Function,FormatStringMisuse,7,"printf(""%d %.1lf"",s,ave);
"
1359,3c46c53a074355d2deb859d50450c778,384,189,,Control,Undefined,9,"return 0;
"
1360,c277b373faa63e10744cb61c33271a5b,384,193,"double e;
",Declaration,InitializationMissing,5,"double e=0;
"
1361,3bc6cd493413e1ad1a97e96e6798fca6,384,194,"printf(""%d%d%d"", min,middle, max);
",Function,FormatStringMisuse,38,"printf(""%d %d %d"", min,middle, max);
"
1362,eaca0606dda00f3f4280ec4ea3e709f2,384,195,"if((int)m*1.5>n && n>=(int)m*1.1){
",Control,Undefined,5,"if((int)(m*1.5)>n && n>=(int)(m*1.1)){
"
1363,eaca0606dda00f3f4280ec4ea3e709f2,384,195,"if(n<((int)m*1.1)){
",Control,Undefined,8,"if(n<((int)(m*1.1))){
"
1364,eaca0606dda00f3f4280ec4ea3e709f2,384,195,"if(n>=(int)m*1.5){
",Control,Undefined,11,"if(n>=(int)(m*1.5)){
"
1365,a0fce3b77a7e0a150033f028a47a220a,384,205,"printf(""%.2f"",l);
",Function,FormatStringMisuse,16,"printf(""%.2f "",l);
"
1366,3c3da61e3dda117835ce4117c91bb44c,384,271,"celsius=5*(fahr-32)/9;
",Expression,Undefined,10,"celsius=5.*(fahr-32)/9.;
"
1367,1e54665ba8d194013258800fbbc6297a,384,272,"printf(""f(%.2f)=%.2f"",x,result);
",Function,FormatStringMisuse,12,"printf(""f(%.2f) = %.2f"",x,result);
"
1368,c41378c0880f1dd0ab32b7da1dac05e0,384,285,"else printf(""NONE"");
",Function,FormatStringMisuse,31,"else printf(""NO"");
"
1369,63ff4e15cf93f9bdaaacfc41e40ff17b,384,293,a[i]=b[(i+m)%n];continue;,Expression,Undefined,14,"a[(i+m)%n]=b[i];
"
1370,3adca5bfb7c417217f0ce504a5909749,384,295,"if(n>m)
",Control,WrongOperator,7,"if(n>=m)
"
1371,f4f4262ccd01b8c7abf694d3446a0c1e,384,305,"if(n>m)
",Control,WrongOperator,7,"if(n>=m)
"
1372,ec13443f61734a5185ea0cf05085d103,384,314,"for(int i=k+1;i<n;i++)
",Control,VariableMisuse,48,"for(int i=k+1;i<m;i++)
"
1373,a7967186db8b7682d9ee7626afdf26a1,384,318,,Expression,Undefined,37,"c[i][j]=0;
"
1374,244465715f5e8e36bac240bc926412ee,384,340,"double temp;
",Declaration,Undefined,10,
1375,244465715f5e8e36bac240bc926412ee,384,340,,Declaration,Undefined,18,"double temp=sbook[0].price;
"
1376,244465715f5e8e36bac240bc926412ee,384,340,"temp=sbook[0].price;
",Expression,Undefined,20,
1377,244465715f5e8e36bac240bc926412ee,384,340,"printf(""%.2lf, %s\n"",sbook[k].price,sbook[k].name);
",Function,FormatStringMisuse,24,"printf(""%.2lf,%s\n"",sbook[k].price,sbook[k].name);
"
1378,244465715f5e8e36bac240bc926412ee,384,340,"temp=sbook[0].price;
",Expression,Undefined,27,
1379,244465715f5e8e36bac240bc926412ee,384,340,"printf(""%.2lf, %s"",sbook[l].price,sbook[l].name);
",Function,FormatStringMisuse,31,"printf(""%.2lf,%s"",sbook[l].price,sbook[l].name);
"
1380,4d3eb0e3ebf26793257a155ac15968ee,384,359,"if(j+k<25)
",Control,WrongOperator,43,"if(j+k<=25)
"
1381,bdf77b99af477db519e2accc825b24c5,384,393,,Control,ConditionMissing,57,"if(currentOdd)
"
1382,bdf77b99af477db519e2accc825b24c5,384,393,,Control,ConditionMissing,58,"if(currentEven)
"
1383,bdf77b99af477db519e2accc825b24c5,384,393,,Function,FunctionMissing,65,n=getodd(&m);
1384,bdf77b99af477db519e2accc825b24c5,384,393,"printf(""\nEven List : \n"");
",Function,FormatStringMisuse,73,"printf(""\n"");
"
1385,f23519fd15015d83f1682912c9e79b00,384,396,,Expression,Undefined,10,"heads=t;
"
1386,f23519fd15015d83f1682912c9e79b00,384,396,,Expression,Undefined,20,"t=heads;
"
1387,af33bd32ed8534c4382d2d8943adbf89,384,397,,Control,ConditionMissing,57,"if(currentOdd)
"
1388,af33bd32ed8534c4382d2d8943adbf89,384,397,,Control,ConditionMissing,58,"if(currentEven)
"
1389,e8d1d8f5b3b9b0eaee341cf765a4ea26,384,408,"newboard[i][j]=board[i][j];
",Expression,Undefined,79,"newboard[i][j]=1;
"
1390,c6527efda703d01037da3b056fa86f0f,384,409,,Function,FunctionMissing,72,"cout<<""This queue is overflow!""<<endl;
"
1391,c6527efda703d01037da3b056fa86f0f,384,409,"cout<<' '<<item;
",Function,Undefined,85,"cout<<"" ""<<item;
"
1392,a8ecbaa5a4cffdd4b4bb153d4ae40160,384,410,"head->next=current->next;
",Expression,Undefined,141,"head =current->next;
"
1393,6ac301d0b02268982ac46a5f22793579,384,415,"int count[max_length]={0},j,i;
",Declaration,WrongArraySize,11,"int count[30]={0},j,i;
"
1394,ba83a0a5a3b6d1441fad946808165f46,384,434,"for (int j=i;j<k-1;j++)
",Control,Undefined,65,"for (int j=0;j<k-1;j++)
"
1395,ba83a0a5a3b6d1441fad946808165f46,384,434,,Control,Undefined,161,"return 0;
"
1396,a3802ee613c877ccd1b4e129f72e16d8,385,203,"m2=t/5*2;
",Expression,Undefined,16,"m2=(int)t/5*2;
"
1397,73756e47a15ac81d7b45ec068e081e84,385,249,"int x1=1,x2=1,x,I,j;
",Declaration,Undefined,12,"int x1=1,x2=1,x=1,i;
"
1398,2a3dbe0a1c1bb8edfae97e7adc039a78,385,252,,Function,FunctionMissing,15,"printf(""%.2f"",s);
"
1399,2a3dbe0a1c1bb8edfae97e7adc039a78,385,252,"printf(""%.2f"",s);
",Function,Undefined,35,
1400,d877463e4fbad6fbe1e9a906058c84c5,385,253,"char op='+',replace;
",Declaration,Undefined,3,"char op,replace;
"
1401,d877463e4fbad6fbe1e9a906058c84c5,385,253,,Function,FunctionMissing,5,"scanf(""%c"",&op);
"
1402,c8694ccc0f5ab9f94c592ee71f19569c,385,276,"t=31*6+30*4+day;
",Expression,OffByOneError,72,"t=31*6+30*4+day-1;
"
1403,c8694ccc0f5ab9f94c592ee71f19569c,385,276,"t=31*6+150+day;
",Expression,OffByOneError,76,"t=31*6+150+day-1;
"
1404,a9b9bcc6905df63024af75e6e4222a49,385,295,"char t[1000],s[1000];
",Declaration,WrongArraySize,6,"char t[100],s[100];
"
1405,f6fef39313c8278da9656c68e0157093,385,298,"printf(""YES"");
",Function,FormatStringMisuse,9,"printf(""Yes"");
"
1406,f6fef39313c8278da9656c68e0157093,385,298,"printf(""NO"");
",Function,FormatStringMisuse,13,"printf(""No"");
"
1407,8fab4b20a92dde6c439afa3b1697ea4b,385,311,"for(j=0;j<y-1;j++)
",Control,Undefined,16,"for(j=pos-1;j<y-1;j++)
"
1408,2c2ebaaa09214b148a6ddc767e6afba3,385,314,"for(j=1;j<n-1;j++)
",Control,Undefined,25,"for(j=i+1;j<n-1;j++)
"
1409,7c1b14ddcde08d4d48d099686905b4a0,385,321,"printf(""double"");
",Function,FormatStringMisuse,18,"printf(""double\n"");
"
1410,7c1b14ddcde08d4d48d099686905b4a0,385,321,"printf(""long long"");
",Function,FormatStringMisuse,28,"printf(""long long\n"");
"
1411,7c1b14ddcde08d4d48d099686905b4a0,385,321,"printf(""int"");
",Function,FormatStringMisuse,32,"printf(""int\n"");
"
1412,f0facde8bc1db59380458180bf10ac71,385,327,"printf(""count=%d\n"",search(number));
",Function,FormatStringMisuse,7,"printf(""%d\n"",search(number));
"
1413,1e3ca1773b772573b53143a67e244788,385,342,,Function,FunctionMissing,27,"printf(""The grades:\n"");
"
1414,871d08cf583d1906236f36ce3c67c721,385,343,,Function,FunctionMissing,27,"printf(""The grades:\n"");
"
1415,cbab261dda0c46c151a36e38302dd0a3,385,347,"n=n%3600;
",Expression,Undefined,13,"n=n%(60*60*24);
"
1416,a1f5503be73a2ccb494a9f13508bc024,385,360,"int a[k],b[k],*c;
",Declaration,WrongArraySize,5,"int a[k],b[k],c[2*k];
"
1417,a1f5503be73a2ccb494a9f13508bc024,385,360,"*(c+l)=b[j];
",Expression,Undefined,22,"c[l]=b[j];
"
1418,a1f5503be73a2ccb494a9f13508bc024,385,360,"*(c+l)=a[i];
",Expression,Undefined,32,"c[l]=a[i];
"
1419,a1f5503be73a2ccb494a9f13508bc024,385,360,"*(c+l)=a[i];
",Expression,Undefined,40,"c[l]=a[i];
"
1420,a1f5503be73a2ccb494a9f13508bc024,385,360,"*(c+l)=b[j];
",Expression,Undefined,46,"c[l]=b[j];
"
1421,a1f5503be73a2ccb494a9f13508bc024,385,360,"printf(""%d "",*(c+l));
",Function,Undefined,53,"printf(""%d "",c[l]);
"
1422,a25e40885a0c87f36b59f54120221fee,385,365,"t=s[i];
",Expression,WrongIndex,27,"t=s[j];
"
1423,bed05027586f35eecbc6cc69b530ca07,385,383,"printf(""wrong input��"");
",Function,FormatStringMisuse,12,"printf(""wrong input!"");
"
1424,6e12341edd4e63f42ed491ba538f0119,385,389,"char *p;
",Declaration,WrongArraySize,5,"char p[50];
"
1425,10a0e05c627c60fe2d61375ca85d2569,385,391,"scanf(""%c%c"",&op1,&op2);
",Function,FormatStringMisuse,7,"scanf(""%c %c"",&op1,&op2);
"
1426,1c1709ccefb1e3e7ce90ba3b8e916950,385,393,"printf(""%d"",p->data);
",Function,FormatStringMisuse,103,"printf(""%d "",p->data);
"
1427,9090bfe37214e23bed33b687b5415016,385,415,"i=getdigit(arr[i],k)+1;
",Expression,Undefined,24,"j=getdigit(arr[i],k);
"
1428,ca8543debeb57dfddc7594946899922f,385,431,"for(int i=1;i<27;i++)
",Control,LiteralMisuse,7,"for(int i=0;i<27;i++)
"
1429,ca8543debeb57dfddc7594946899922f,385,431,"p=b-'A'+1;
",Expression,OffByOneError,16,"p=b-'A';
"
1430,ca8543debeb57dfddc7594946899922f,385,431,"p=b-'A'+1;
",Expression,OffByOneError,22,"p=b-'A';
"
1431,ca8543debeb57dfddc7594946899922f,385,431,"for (int i=1;i<27;i++)
",Control,LiteralMisuse,26,"for (int i=0;i<26;i++)
"
1432,ca8543debeb57dfddc7594946899922f,385,431,"for(int i=1;i<27;i++)
",Control,LiteralMisuse,32,"for(int i=0;i<26;i++)
"
1433,b89c9e9c7297849913ad04aaea0e95f1,386,2,"if(i==n) sb(1,1,1);
",Control,Undefined,37,"if(i==n) q[i][j]=1,sb(1,1,1);
"
1434,c402b0ebe599d21eebeb1f4982620f1e,386,20,"printf(""%d "",p[i][j]);
",Function,FormatStringMisuse,6,"printf(""%d"",p[i][j]);
"
1435,c402b0ebe599d21eebeb1f4982620f1e,386,20,"if(i!=n) printf(""\n"");
",Function,FormatStringMisuse,9,"if(i!=n) printf("" \n"");
"
1436,a4713a030a026725b838174e784ca6d6,386,23,,Function,FunctionMissing,46,"printf(""shi "");
"
1437,95d607b67cc64787108023499a09f805,386,26,"printf(""%d"",a[d]);
",Function,WrongIndex,19,"printf(""%d"",a[i]);
"
1438,5b9b690bd3a41f857c469766e227de1a,386,27,"while((c[j]=getchar())!='\n'){
",Control,Undefined,8,"while((c[j]=getchar())!=EOF){
"
1439,d85c9135762f77de7c28ae2b5e042c00,386,28,"scanf(""%d%d%c%d"",&x,&y,&s,&k);
",Function,FormatStringMisuse,10,"scanf(""%d %d %c %d"",&x,&y,&s,&k);
"
1440,d85c9135762f77de7c28ae2b5e042c00,386,28,"else{
",Control,ConditionMissing,18,"else if(p[x][y]==1){
"
